,airport,date,precip,snow,snowdepth,windgust,cloudcover,icon
4602,ORD,2019-08-18,21.79,0.0,0.0,44.7,39.7,rain
4603,ORD,2019-08-19,0.0,0.0,0.0,,41.3,partly-cloudy-day
4604,ORD,2019-08-20,8.99,0.0,0.0,42.5,30.0,rain
4605,ORD,2019-08-21,0.5,0.0,0.0,37.1,26.8,rain
4606,ORD,2019-08-22,0.0,0.0,0.0,42.5,37.6,partly-cloudy-day
4607,ORD,2019-08-23,0.0,0.0,0.0,47.9,25.0,clear-day
4608,ORD,2019-08-24,0.0,0.0,0.0,37.1,38.4,partly-cloudy-day
4609,ORD,2019-08-25,0.0,0.0,0.0,38.9,38.9,partly-cloudy-day
4610,ORD,2019-08-26,21.03,0.0,0.0,51.8,63.3,rain
4611,ORD,2019-08-27,0.0,0.0,0.0,40.7,44.2,partly-cloudy-day
4612,ORD,2019-08-28,0.0,0.0,0.0,61.2,20.9,wind
4613,ORD,2019-08-29,0.0,0.0,0.0,55.4,25.1,wind
4614,ORD,2019-08-30,0.0,0.0,0.0,,54.1,partly-cloudy-day
4615,ORD,2019-08-31,0.3,0.0,0.0,37.1,64.1,rain
4616,ORD,2019-09-01,13.94,0.0,0.0,,65.7,rain
4617,ORD,2019-09-02,0.0,0.0,0.0,27.7,25.7,partly-cloudy-day
4618,ORD,2019-09-03,5.69,0.0,0.0,76.0,31.6,rain
4619,ORD,2019-09-04,0.0,0.0,0.0,31.7,43.7,partly-cloudy-day
4620,ORD,2019-09-05,0.0,0.0,0.0,,58.0,partly-cloudy-day
4621,ORD,2019-09-06,0.0,0.0,0.0,44.6,73.1,partly-cloudy-day
4622,ORD,2019-09-07,0.0,0.0,0.0,37.1,35.2,partly-cloudy-day
4623,ORD,2019-09-08,0.85,0.0,0.0,,51.6,rain
4624,ORD,2019-09-09,0.63,0.0,0.0,,47.3,rain
4625,ORD,2019-09-10,0.02,0.0,0.0,48.3,51.5,rain
4626,ORD,2019-09-11,0.41,0.0,0.0,57.6,38.0,rain
4627,ORD,2019-09-12,13.07,0.0,0.0,57.2,59.9,rain
4628,ORD,2019-09-13,34.39,0.0,0.0,59.5,40.9,rain
4629,ORD,2019-09-14,0.0,0.0,0.0,35.3,19.0,clear-day
4630,ORD,2019-09-15,12.49,0.0,0.0,42.5,49.9,rain
4631,ORD,2019-09-16,0.0,0.0,0.0,,71.7,partly-cloudy-day
4632,ORD,2019-09-17,0.0,0.0,0.0,,62.7,partly-cloudy-day
4633,ORD,2019-09-18,0.0,0.0,0.0,31.7,29.4,partly-cloudy-day
4634,ORD,2019-09-19,0.0,0.0,0.0,,29.4,partly-cloudy-day
4635,ORD,2019-09-20,0.33,0.0,0.0,,44.6,rain
4636,ORD,2019-09-21,4.28,0.0,0.0,48.3,33.6,rain
4637,ORD,2019-09-22,37.18,0.0,0.0,55.4,47.5,rain
4638,ORD,2019-09-23,0.56,0.0,0.0,42.5,31.1,rain
4639,ORD,2019-09-24,0.0,0.0,0.0,44.6,31.1,wind
4640,ORD,2019-09-25,0.0,0.0,0.0,50.0,55.9,partly-cloudy-day
4641,ORD,2019-09-26,0.0,0.0,0.0,37.1,46.5,partly-cloudy-day
4642,ORD,2019-09-27,24.74,0.0,0.0,53.6,47.8,rain
4643,ORD,2019-09-28,21.77,0.0,0.0,46.4,71.6,rain
4644,ORD,2019-09-29,14.8,0.0,0.0,38.9,70.4,rain
4645,ORD,2019-09-30,0.0,0.0,0.0,39.7,51.3,partly-cloudy-day
4646,ORD,2019-10-01,0.0,0.0,0.0,38.9,47.3,partly-cloudy-day
4647,ORD,2019-10-02,6.56,0.0,0.0,38.9,83.6,rain
4648,ORD,2019-10-03,21.96,0.0,0.0,44.6,63.2,rain
4649,ORD,2019-10-04,0.0,0.0,0.0,43.4,48.6,partly-cloudy-day
4650,ORD,2019-10-05,6.8,0.0,0.0,44.6,46.8,rain
4651,ORD,2019-10-06,0.0,0.0,0.0,37.1,47.4,partly-cloudy-day
4652,ORD,2019-10-07,0.0,0.0,0.0,38.9,16.8,clear-day
4653,ORD,2019-10-08,0.0,0.0,0.0,,5.2,clear-day
4654,ORD,2019-10-09,0.0,0.0,0.0,31.7,35.9,partly-cloudy-day
4655,ORD,2019-10-10,0.5,0.0,0.0,37.1,54.9,rain
4656,ORD,2019-10-11,12.74,0.0,0.0,51.8,65.4,rain
4657,ORD,2019-10-12,0.0,0.0,0.0,59.4,45.6,wind
4658,ORD,2019-10-13,0.0,0.0,0.0,51.9,64.6,wind
4659,ORD,2019-10-14,0.0,0.0,0.0,35.3,32.9,partly-cloudy-day
4660,ORD,2019-10-15,0.0,0.0,0.0,68.4,54.1,partly-cloudy-day
4661,ORD,2019-10-16,0.0,0.0,0.0,64.8,76.9,wind
4662,ORD,2019-10-17,0.0,0.0,0.0,27.7,56.2,partly-cloudy-day
4663,ORD,2019-10-18,0.0,0.0,0.0,37.1,42.9,partly-cloudy-day
4664,ORD,2019-10-19,0.0,0.0,0.0,51.8,37.8,partly-cloudy-day
4665,ORD,2019-10-20,0.0,0.0,0.0,,61.5,partly-cloudy-day
4666,ORD,2019-10-21,2.34,0.0,0.0,66.8,60.2,rain
4667,ORD,2019-10-22,0.21,0.0,0.0,72.3,73.5,rain
4668,ORD,2019-10-23,0.6,0.0,0.0,37.1,29.4,rain
4669,ORD,2019-10-24,0.02,0.0,0.0,42.5,56.9,rain
4670,ORD,2019-10-25,0.0,0.0,0.0,,48.9,partly-cloudy-day
4671,ORD,2019-10-26,53.32,0.0,0.0,51.8,83.5,rain
4672,ORD,2019-10-27,3.24,0.0,0.0,48.4,36.8,rain
4673,ORD,2019-10-28,0.0,0.0,0.0,,56.0,partly-cloudy-day
4674,ORD,2019-10-29,4.09,1.88,1.88,39.1,74.0,snow
4675,ORD,2019-10-30,12.52,1.04,3.0,44.6,86.4,snow
4676,ORD,2019-10-31,8.0,3.98,3.76,53.6,65.4,snow
4677,ORD,2019-11-01,0.3,2.13,6.04,38.9,42.6,snow
4678,ORD,2019-11-02,0.0,0.0,2.19,57.6,67.9,partly-cloudy-day
4679,ORD,2019-11-03,0.0,0.0,0.0,42.5,57.5,partly-cloudy-day
4680,ORD,2019-11-04,0.0,0.0,0.0,42.5,54.5,partly-cloudy-day
4681,ORD,2019-11-05,0.0,0.0,0.0,42.6,36.0,partly-cloudy-day
4682,ORD,2019-11-06,0.01,0.63,0.63,53.7,75.6,snow
4683,ORD,2019-11-07,0.0,0.35,1.0,38.9,28.1,snow
4684,ORD,2019-11-08,0.0,0.0,0.35,,33.1,partly-cloudy-day
4685,ORD,2019-11-09,0.0,0.0,0.0,38.9,67.8,partly-cloudy-day
4686,ORD,2019-11-10,0.8,3.28,3.28,,74.1,snow
4687,ORD,2019-11-11,5.13,3.46,6.88,53.6,73.8,snow
4688,ORD,2019-11-12,0.0,0.91,7.86,47.9,22.9,snow
4689,ORD,2019-11-13,0.0,0.0,6.48,44.6,76.7,cloudy
4690,ORD,2019-11-14,0.3,0.0,5.65,31.7,74.3,snow
4691,ORD,2019-11-15,0.0,0.0,5.44,,42.4,partly-cloudy-day
4692,ORD,2019-11-16,0.0,0.0,4.15,,28.2,partly-cloudy-day
4693,ORD,2019-11-17,1.1,1.24,2.27,40.7,58.2,snow
4694,ORD,2019-11-18,0.0,0.0,0.79,,89.4,cloudy
4695,ORD,2019-11-19,0.3,0.0,0.0,,79.2,rain
4696,ORD,2019-11-20,0.0,0.0,0.0,51.8,67.9,partly-cloudy-day
4697,ORD,2019-11-21,6.73,0.0,0.0,66.6,79.1,rain
4698,ORD,2019-11-22,4.85,0.0,0.0,37.1,53.7,rain
4699,ORD,2019-11-23,0.0,0.0,0.0,,51.3,partly-cloudy-day
4700,ORD,2019-11-24,0.0,0.0,0.0,33.5,61.9,partly-cloudy-day
4701,ORD,2019-11-25,0.0,0.0,0.0,31.7,39.1,partly-cloudy-day
4702,ORD,2019-11-26,9.15,0.0,0.0,35.3,55.3,rain
4703,ORD,2019-11-27,6.39,0.0,0.0,85.3,87.2,rain
4704,ORD,2019-11-28,0.02,0.0,0.0,42.6,91.9,rain
4705,ORD,2019-11-29,0.02,0.0,0.0,,60.3,rain
4706,ORD,2019-11-30,9.69,0.0,0.0,52.0,96.0,rain
4707,ORD,2019-12-01,3.01,0.0,0.0,42.5,89.3,rain
4708,ORD,2019-12-02,0.0,0.0,0.0,42.5,73.9,partly-cloudy-day
4709,ORD,2019-12-03,0.0,0.0,0.0,40.7,54.6,partly-cloudy-day
4710,ORD,2019-12-04,0.0,0.0,0.0,55.4,29.4,wind
4711,ORD,2019-12-05,0.0,0.0,0.0,31.7,21.4,clear-day
4712,ORD,2019-12-06,0.0,0.0,0.0,54.6,49.8,wind
4713,ORD,2019-12-07,0.0,0.0,0.0,31.7,69.6,partly-cloudy-day
4714,ORD,2019-12-08,0.0,0.0,0.0,42.5,73.6,partly-cloudy-day
4715,ORD,2019-12-09,1.4,0.0,0.0,59.6,92.4,rain
4716,ORD,2019-12-10,0.0,0.0,0.0,44.9,53.3,partly-cloudy-day
4717,ORD,2019-12-11,0.0,0.0,0.0,42.5,48.1,partly-cloudy-day
4718,ORD,2019-12-12,0.0,0.0,0.0,50.1,84.2,cloudy
4719,ORD,2019-12-13,0.0,0.0,0.0,,55.2,partly-cloudy-day
4720,ORD,2019-12-14,0.0,0.0,0.0,42.5,77.6,cloudy
4721,ORD,2019-12-15,0.0,0.0,0.0,33.5,71.8,partly-cloudy-day
4722,ORD,2019-12-16,0.3,0.0,0.0,,78.5,snow
4723,ORD,2019-12-17,0.0,0.0,0.0,40.7,49.8,partly-cloudy-day
4724,ORD,2019-12-18,0.0,0.0,0.0,40.7,51.0,partly-cloudy-day
4725,ORD,2019-12-19,0.0,0.0,0.0,46.4,32.9,partly-cloudy-day
4726,ORD,2019-12-20,0.0,0.0,0.0,,81.7,cloudy
4727,ORD,2019-12-21,0.0,0.0,0.0,31.7,14.7,clear-day
4728,ORD,2019-12-22,0.0,0.0,0.0,42.5,35.5,partly-cloudy-day
4729,ORD,2019-12-23,0.0,0.0,0.0,35.3,87.7,cloudy
4730,ORD,2019-12-24,0.0,0.0,0.0,38.9,90.6,cloudy
4731,ORD,2019-12-25,0.0,0.0,0.0,38.9,67.2,partly-cloudy-day
4732,ORD,2019-12-26,0.0,0.0,0.0,48.2,60.2,partly-cloudy-day
4733,ORD,2019-12-27,0.0,0.0,0.0,38.9,71.9,partly-cloudy-day
4734,ORD,2019-12-28,3.3,0.0,0.0,38.9,82.2,rain
4735,ORD,2019-12-29,24.94,0.63,0.63,49.9,64.3,snow
4736,ORD,2019-12-30,2.3,2.83,2.82,66.7,72.1,snow
4737,ORD,2019-12-31,1.9,1.48,4.42,61.3,88.1,snow
4738,RDU,2018-01-01,0.0,0.0,0.0,27.7,54.3,partly-cloudy-day
4739,RDU,2018-01-02,0.0,0.0,0.0,,15.1,clear-day
4740,RDU,2018-01-03,1.31,1.9,1.9,33.5,87.3,snow
4741,RDU,2018-01-04,0.3,1.06,3.04,50.7,37.3,snow
4742,RDU,2018-01-05,0.0,0.0,1.06,35.3,7.0,clear-day
4743,RDU,2018-01-06,0.0,0.0,0.0,31.7,13.9,clear-day
4744,RDU,2018-01-07,0.0,0.0,0.0,,45.1,partly-cloudy-day
4745,RDU,2018-01-08,0.0,0.0,0.0,,81.3,cloudy
4746,RDU,2018-01-09,0.0,0.0,0.0,,52.1,partly-cloudy-day
4747,RDU,2018-01-10,0.0,0.0,0.0,,81.5,cloudy
4748,RDU,2018-01-11,1.38,0.0,0.0,37.1,90.6,rain
4749,RDU,2018-01-12,10.89,0.0,0.0,51.8,95.0,rain
4750,RDU,2018-01-13,0.0,0.0,0.0,45.9,83.5,cloudy
4751,RDU,2018-01-14,0.0,0.0,0.0,35.3,31.5,partly-cloudy-day
4752,RDU,2018-01-15,0.0,0.0,0.0,,19.2,clear-day
4753,RDU,2018-01-16,0.0,0.0,0.0,,64.2,partly-cloudy-day
4754,RDU,2018-01-17,12.33,9.38,9.38,37.1,99.7,snow
4755,RDU,2018-01-18,3.99,5.22,15.0,,18.3,snow
4756,RDU,2018-01-19,0.0,0.0,11.69,,2.3,clear-day
4757,RDU,2018-01-20,0.0,0.0,5.34,,19.2,clear-day
4758,RDU,2018-01-21,0.0,0.0,1.04,,22.0,clear-day
4759,RDU,2018-01-22,0.0,0.0,0.0,,77.7,cloudy
4760,RDU,2018-01-23,21.11,0.0,0.0,65.8,64.7,rain
4761,RDU,2018-01-24,0.0,0.0,0.0,25.9,35.7,partly-cloudy-day
4762,RDU,2018-01-25,0.0,0.0,0.0,27.7,4.6,clear-day
4763,RDU,2018-01-26,0.0,0.0,0.0,,57.8,partly-cloudy-day
4764,RDU,2018-01-27,0.0,0.0,0.0,35.3,75.6,cloudy
4765,RDU,2018-01-28,31.24,0.0,0.0,29.5,99.8,rain
4766,RDU,2018-01-29,16.89,0.0,0.0,37.1,90.8,rain
4767,RDU,2018-01-30,1.0,0.0,0.0,44.2,38.7,rain
4768,RDU,2018-01-31,0.0,0.0,0.0,,61.0,partly-cloudy-day
4769,RDU,2018-02-01,0.0,0.0,0.0,44.6,69.4,wind
4770,RDU,2018-02-02,4.1,0.0,0.0,47.8,61.1,rain
4771,RDU,2018-02-03,0.0,0.0,0.0,,61.2,partly-cloudy-day
4772,RDU,2018-02-04,15.63,0.0,0.0,56.8,98.9,rain
4773,RDU,2018-02-05,0.0,0.0,0.0,35.3,41.5,partly-cloudy-day
4774,RDU,2018-02-06,0.0,0.0,0.0,,64.6,partly-cloudy-day
4775,RDU,2018-02-07,5.22,0.0,0.0,47.8,95.6,rain
4776,RDU,2018-02-08,0.0,0.0,0.0,,61.4,partly-cloudy-day
4777,RDU,2018-02-09,0.0,0.0,0.0,27.7,39.4,partly-cloudy-day
4778,RDU,2018-02-10,2.12,0.0,0.0,33.5,94.7,rain
4779,RDU,2018-02-11,0.0,0.0,0.0,52.2,99.1,wind
4780,RDU,2018-02-12,2.26,0.0,0.0,40.7,99.3,rain
4781,RDU,2018-02-13,0.0,0.0,0.0,35.3,98.0,cloudy
4782,RDU,2018-02-14,0.0,0.0,0.0,25.9,89.3,cloudy
4783,RDU,2018-02-15,0.0,0.0,0.0,42.5,88.7,wind
4784,RDU,2018-02-16,0.6,0.0,0.0,51.8,78.3,rain
4785,RDU,2018-02-17,0.5,0.0,0.0,27.7,97.3,rain
4786,RDU,2018-02-18,1.54,0.0,0.0,,61.1,rain
4787,RDU,2018-02-19,7.75,0.0,0.0,,97.7,rain
4788,RDU,2018-02-20,0.0,0.0,0.0,,77.8,cloudy
4789,RDU,2018-02-21,0.0,0.0,0.0,,76.0,cloudy
4790,RDU,2018-02-22,0.0,0.0,0.0,33.5,59.4,partly-cloudy-day
4791,RDU,2018-02-23,0.0,0.0,0.0,,28.0,partly-cloudy-day
4792,RDU,2018-02-24,0.0,0.0,0.0,35.3,35.0,partly-cloudy-day
4793,RDU,2018-02-25,0.0,0.0,0.0,44.6,42.3,wind
4794,RDU,2018-02-26,2.86,0.0,0.0,42.5,53.6,rain
4795,RDU,2018-02-27,0.0,0.0,0.0,,24.3,clear-day
4796,RDU,2018-02-28,1.68,0.0,0.0,,98.5,rain
4797,RDU,2018-03-01,16.08,0.0,0.0,,93.8,rain
4798,RDU,2018-03-02,0.0,0.0,0.0,66.1,20.9,wind
4799,RDU,2018-03-03,0.0,0.0,0.0,46.4,0.0,clear-day
4800,RDU,2018-03-04,0.0,0.0,0.0,40.6,0.0,clear-day
4801,RDU,2018-03-05,0.0,0.0,0.0,31.7,42.8,partly-cloudy-day
4802,RDU,2018-03-06,11.26,0.0,0.0,,97.2,rain
4803,RDU,2018-03-07,0.3,0.0,0.0,40.7,71.5,rain
4804,RDU,2018-03-08,0.0,0.0,0.0,33.5,58.4,partly-cloudy-day
4805,RDU,2018-03-09,0.0,0.0,0.0,38.9,36.8,partly-cloudy-day
4806,RDU,2018-03-10,0.0,0.0,0.0,,99.3,cloudy
4807,RDU,2018-03-11,5.64,0.0,0.0,27.7,99.3,rain
4808,RDU,2018-03-12,23.05,1.87,1.88,29.5,99.3,snow
4809,RDU,2018-03-13,0.01,1.04,3.0,37.1,39.6,snow
4810,RDU,2018-03-14,0.0,0.0,1.04,46.6,66.5,partly-cloudy-day
4811,RDU,2018-03-15,0.0,0.0,0.0,63.0,30.1,wind
4812,RDU,2018-03-16,0.0,0.0,0.0,50.0,37.3,partly-cloudy-day
4813,RDU,2018-03-17,0.0,0.0,0.0,45.8,58.1,wind
4814,RDU,2018-03-18,7.13,0.0,0.0,31.7,60.4,rain
4815,RDU,2018-03-19,0.0,0.0,0.0,,93.4,cloudy
4816,RDU,2018-03-20,20.65,0.0,0.0,38.9,98.9,rain
4817,RDU,2018-03-21,6.41,0.0,0.0,42.4,99.8,rain
4818,RDU,2018-03-22,0.0,0.0,0.0,35.3,67.9,partly-cloudy-day
4819,RDU,2018-03-23,0.0,0.0,0.0,35.3,19.0,clear-day
4820,RDU,2018-03-24,13.95,0.0,0.0,,68.4,rain
4821,RDU,2018-03-25,15.91,0.0,0.0,44.6,89.0,rain
4822,RDU,2018-03-26,0.0,0.0,0.0,42.4,46.3,wind
4823,RDU,2018-03-27,0.3,0.0,0.0,33.5,89.9,rain
4824,RDU,2018-03-28,0.0,0.0,0.0,42.5,84.1,cloudy
4825,RDU,2018-03-29,0.0,0.0,0.0,51.1,88.6,wind
4826,RDU,2018-03-30,0.9,0.0,0.0,50.0,94.5,rain
4827,RDU,2018-03-31,0.0,0.0,0.0,31.7,36.1,partly-cloudy-day
4828,RDU,2018-04-01,0.0,0.0,0.0,,75.4,cloudy
4829,RDU,2018-04-02,0.0,0.0,0.0,38.9,84.8,cloudy
4830,RDU,2018-04-03,0.0,0.0,0.0,33.5,92.3,cloudy
4831,RDU,2018-04-04,0.0,0.0,0.0,48.0,79.0,wind
4832,RDU,2018-04-05,0.0,0.0,0.0,,32.2,partly-cloudy-day
4833,RDU,2018-04-06,0.0,0.0,0.0,49.1,62.9,wind
4834,RDU,2018-04-07,23.78,0.0,0.0,45.8,99.3,rain
4835,RDU,2018-04-08,1.0,0.0,0.0,40.6,70.0,rain
4836,RDU,2018-04-09,0.0,0.0,0.0,29.5,78.6,cloudy
4837,RDU,2018-04-10,0.0,0.0,0.0,29.5,61.3,partly-cloudy-day
4838,RDU,2018-04-11,0.0,0.0,0.0,,61.6,partly-cloudy-day
4839,RDU,2018-04-12,0.0,0.0,0.0,52.9,54.4,wind
4840,RDU,2018-04-13,0.0,0.0,0.0,48.0,44.5,wind
4841,RDU,2018-04-14,0.0,0.0,0.0,48.5,59.9,wind
4842,RDU,2018-04-15,57.41,0.0,0.0,73.2,89.5,rain
4843,RDU,2018-04-16,26.08,0.0,0.0,68.4,88.4,rain
4844,RDU,2018-04-17,0.0,0.0,0.0,50.4,43.1,partly-cloudy-day
4845,RDU,2018-04-18,0.0,0.0,0.0,44.6,44.2,wind
4846,RDU,2018-04-19,0.0,0.0,0.0,50.4,29.0,partly-cloudy-day
4847,RDU,2018-04-20,0.0,0.0,0.0,29.5,9.3,clear-day
4848,RDU,2018-04-21,0.0,0.0,0.0,25.9,36.4,partly-cloudy-day
4849,RDU,2018-04-22,0.0,0.0,0.0,33.5,76.9,cloudy
4850,RDU,2018-04-23,0.3,0.0,0.0,53.6,96.9,rain
4851,RDU,2018-04-24,21.67,0.0,0.0,53.6,98.4,rain
4852,RDU,2018-04-25,0.0,0.0,0.0,25.9,82.3,cloudy
4853,RDU,2018-04-26,4.1,0.0,0.0,,76.6,rain
4854,RDU,2018-04-27,0.81,0.0,0.0,,68.7,rain
4855,RDU,2018-04-28,0.0,0.0,0.0,37.1,28.4,partly-cloudy-day
4856,RDU,2018-04-29,0.0,0.0,0.0,31.7,20.8,clear-day
4857,RDU,2018-04-30,0.0,0.0,0.0,27.7,0.0,clear-day
4858,RDU,2018-05-01,0.0,0.0,0.0,25.9,0.0,clear-day
4859,RDU,2018-05-02,0.0,0.0,0.0,40.7,23.4,clear-day
4860,RDU,2018-05-03,0.0,0.0,0.0,38.9,67.2,wind
4861,RDU,2018-05-04,0.0,0.0,0.0,35.3,52.2,partly-cloudy-day
4862,RDU,2018-05-05,0.0,0.0,0.0,25.9,89.6,cloudy
4863,RDU,2018-05-06,4.39,0.0,0.0,53.6,91.5,rain
4864,RDU,2018-05-07,0.0,0.0,0.0,35.3,58.1,partly-cloudy-day
4865,RDU,2018-05-08,0.0,0.0,0.0,33.5,52.3,partly-cloudy-day
4866,RDU,2018-05-09,0.0,0.0,0.0,27.7,25.3,partly-cloudy-day
4867,RDU,2018-05-10,4.6,0.0,0.0,44.6,56.6,rain
4868,RDU,2018-05-11,0.0,0.0,0.0,25.9,53.0,partly-cloudy-day
4869,RDU,2018-05-12,0.0,0.0,0.0,,50.4,partly-cloudy-day
4870,RDU,2018-05-13,0.0,0.0,0.0,,37.0,partly-cloudy-day
4871,RDU,2018-05-14,0.0,0.0,0.0,27.7,68.6,partly-cloudy-day
4872,RDU,2018-05-15,0.0,0.0,0.0,38.9,90.0,cloudy
4873,RDU,2018-05-16,20.36,0.0,0.0,40.7,86.0,rain
4874,RDU,2018-05-17,17.47,0.0,0.0,33.5,92.9,rain
4875,RDU,2018-05-18,5.97,0.0,0.0,35.3,94.7,rain
4876,RDU,2018-05-19,14.99,0.0,0.0,29.5,99.3,rain
4877,RDU,2018-05-20,0.01,0.0,0.0,,94.4,rain
4878,RDU,2018-05-21,16.0,0.0,0.0,51.8,91.3,rain
4879,RDU,2018-05-22,3.61,0.0,0.0,44.6,77.5,rain
4880,RDU,2018-05-23,0.0,0.0,0.0,31.7,74.3,partly-cloudy-day
4881,RDU,2018-05-24,0.01,0.0,0.0,,69.7,rain
4882,RDU,2018-05-25,0.0,0.0,0.0,,68.0,partly-cloudy-day
4883,RDU,2018-05-26,8.38,0.0,0.0,57.6,76.8,rain
4884,RDU,2018-05-27,0.0,0.0,0.0,,83.3,cloudy
4885,RDU,2018-05-28,5.71,0.0,0.0,33.5,97.6,rain
4886,RDU,2018-05-29,20.93,0.0,0.0,29.5,91.7,rain
4887,RDU,2018-05-30,12.49,0.0,0.0,,87.1,rain
4888,RDU,2018-05-31,0.0,0.0,0.0,,85.9,cloudy
4889,RDU,2018-06-01,0.0,0.0,0.0,47.3,56.6,partly-cloudy-day
4890,RDU,2018-06-02,1.92,0.0,0.0,33.5,77.9,rain
4891,RDU,2018-06-03,0.0,0.0,0.0,14.8,82.0,cloudy
4892,RDU,2018-06-04,0.0,0.0,0.0,33.5,49.1,partly-cloudy-day
4893,RDU,2018-06-05,0.0,0.0,0.0,,61.0,partly-cloudy-day
4894,RDU,2018-06-06,5.79,0.0,0.0,37.1,38.5,rain
4895,RDU,2018-06-07,0.0,0.0,0.0,,58.0,partly-cloudy-day
4896,RDU,2018-06-08,0.0,0.0,0.0,,76.8,cloudy
4897,RDU,2018-06-09,0.0,0.0,0.0,,74.7,partly-cloudy-day
4898,RDU,2018-06-10,0.0,0.0,0.0,,57.8,partly-cloudy-day
4899,RDU,2018-06-11,12.28,0.0,0.0,44.6,89.2,rain
4900,RDU,2018-06-12,1.25,0.0,0.0,35.3,99.8,rain
4901,RDU,2018-06-13,0.0,0.0,0.0,,75.1,cloudy
4902,RDU,2018-06-14,0.0,0.0,0.0,,79.1,cloudy
4903,RDU,2018-06-15,0.0,0.0,0.0,33.5,77.8,cloudy
4904,RDU,2018-06-16,0.0,0.0,0.0,,77.4,cloudy
4905,RDU,2018-06-17,0.0,0.0,0.0,,66.0,partly-cloudy-day
4906,RDU,2018-06-18,0.0,0.0,0.0,,65.7,partly-cloudy-day
4907,RDU,2018-06-19,0.0,0.0,0.0,27.7,43.0,partly-cloudy-day
4908,RDU,2018-06-20,0.0,0.0,0.0,,49.5,partly-cloudy-day
4909,RDU,2018-06-21,3.09,0.0,0.0,,70.5,rain
4910,RDU,2018-06-22,0.01,0.0,0.0,35.3,72.1,rain
4911,RDU,2018-06-23,4.79,0.0,0.0,40.6,74.2,rain
4912,RDU,2018-06-24,1.07,0.0,0.0,35.3,50.2,rain
4913,RDU,2018-06-25,0.0,0.0,0.0,,83.2,cloudy
4914,RDU,2018-06-26,19.67,0.0,0.0,,98.8,rain
4915,RDU,2018-06-27,0.0,0.0,0.0,,91.1,cloudy
4916,RDU,2018-06-28,0.0,0.0,0.0,,83.9,cloudy
4917,RDU,2018-06-29,0.0,0.0,0.0,29.5,54.8,partly-cloudy-day
4918,RDU,2018-06-30,0.0,0.0,0.0,,70.5,partly-cloudy-day
4919,RDU,2018-07-01,13.72,0.0,0.0,29.5,51.7,rain
4920,RDU,2018-07-02,0.0,0.0,0.0,,60.1,partly-cloudy-day
4921,RDU,2018-07-03,0.0,0.0,0.0,33.5,43.1,partly-cloudy-day
4922,RDU,2018-07-04,0.03,0.0,0.0,29.5,69.5,rain
4923,RDU,2018-07-05,0.8,0.0,0.0,50.0,82.6,rain
4924,RDU,2018-07-06,8.68,0.0,0.0,31.7,65.2,rain
4925,RDU,2018-07-07,15.88,0.0,0.0,37.1,83.9,rain
4926,RDU,2018-07-08,0.0,0.0,0.0,31.7,38.5,partly-cloudy-day
4927,RDU,2018-07-09,0.0,0.0,0.0,,20.7,clear-day
4928,RDU,2018-07-10,0.0,0.0,0.0,25.9,32.2,partly-cloudy-day
4929,RDU,2018-07-11,0.8,0.0,0.0,,61.9,rain
4930,RDU,2018-07-12,0.5,0.0,0.0,31.7,79.7,rain
4931,RDU,2018-07-13,0.0,0.0,0.0,38.9,50.9,partly-cloudy-day
4932,RDU,2018-07-14,0.0,0.0,0.0,,32.7,partly-cloudy-day
4933,RDU,2018-07-15,0.0,0.0,0.0,40.7,69.5,partly-cloudy-day
4934,RDU,2018-07-16,0.01,0.0,0.0,,61.7,rain
4935,RDU,2018-07-17,2.76,0.0,0.0,37.1,69.9,rain
4936,RDU,2018-07-18,0.0,0.0,0.0,27.7,65.4,partly-cloudy-day
4937,RDU,2018-07-19,0.0,0.0,0.0,33.5,51.5,partly-cloudy-day
4938,RDU,2018-07-20,0.0,0.0,0.0,31.7,88.3,cloudy
4939,RDU,2018-07-21,0.0,0.0,0.0,,86.7,cloudy
4940,RDU,2018-07-22,28.28,0.0,0.0,68.4,87.4,rain
4941,RDU,2018-07-23,0.64,0.0,0.0,31.7,85.2,rain
4942,RDU,2018-07-24,0.01,0.0,0.0,33.5,85.7,rain
4943,RDU,2018-07-25,6.89,0.0,0.0,,81.2,rain
4944,RDU,2018-07-26,0.0,0.0,0.0,,56.3,partly-cloudy-day
4945,RDU,2018-07-27,0.0,0.0,0.0,,58.3,partly-cloudy-day
4946,RDU,2018-07-28,21.26,0.0,0.0,,70.5,rain
4947,RDU,2018-07-29,1.5,0.0,0.0,,84.6,rain
4948,RDU,2018-07-30,19.55,0.0,0.0,,91.1,rain
4949,RDU,2018-07-31,5.62,0.0,0.0,,88.5,rain
4950,RDU,2018-08-01,0.5,0.0,0.0,25.9,78.2,rain
4951,RDU,2018-08-02,6.76,0.0,0.0,35.3,87.1,rain
4952,RDU,2018-08-03,28.09,0.0,0.0,48.0,90.9,rain
4953,RDU,2018-08-04,0.0,0.0,0.0,,87.4,cloudy
4954,RDU,2018-08-05,0.03,0.0,0.0,,47.4,rain
4955,RDU,2018-08-06,1.3,0.0,0.0,,42.6,rain
4956,RDU,2018-08-07,0.0,0.0,0.0,27.7,60.4,partly-cloudy-day
4957,RDU,2018-08-08,16.53,0.0,0.0,50.0,68.2,rain
4958,RDU,2018-08-09,0.0,0.0,0.0,,83.0,cloudy
4959,RDU,2018-08-10,0.0,0.0,0.0,,55.2,partly-cloudy-day
4960,RDU,2018-08-11,1.21,0.0,0.0,29.5,66.2,rain
